question_id,template_key,library_code,category_code,service_code,phase,section,order,label_fr,help_fr,answer_type,required,required_for_quote,options_json,validation_json,condition_json,data_key,weight,max_score,anomaly_code,risk_code,recommendation_code,opportunity_service_code,sensitivity,modifiable_by_franchisee,deletion_policy,requires_central_approval,status,version,origin
Q-PROV-COM-DIGITAL-ADS-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-ADS,COM-DIGITAL-ADS,PROVIDER_QUALIFICATION,Qualification par service,22,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Campagnes publicitaires digitales ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en campagnes, audiences et budgets.",TABLE,True,False,[],{},{},provider.com_digital_ads.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-MEDIA-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-ADS,COM-MEDIA,PROVIDER_QUALIFICATION,Qualification par service,23,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Plan média et achat d’espace ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en supports et périodes.,TABLE,True,False,[],{},{},provider.com_media.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-PHOTO-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-AV,COM-PHOTO,PROVIDER_QUALIFICATION,Qualification par service,24,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Photographie corporate, produit ou immobilière ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en photos, produits et lieux.",TABLE,True,False,[],{},{},provider.com_photo.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-VIDEO-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-AV,COM-VIDEO,PROVIDER_QUALIFICATION,Qualification par service,25,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Production vidéo corporate ou publicitaire ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en vidéos et durées.,TABLE,True,False,[],{},{},provider.com_video.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-MOTION-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-AV,COM-MOTION,PROVIDER_QUALIFICATION,Qualification par service,26,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Motion design et animation ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en séquences et durées.,TABLE,True,False,[],{},{},provider.com_motion.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-PR-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-PR,COM-PR,PROVIDER_QUALIFICATION,Qualification par service,27,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Relations presse et relations publiques ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en campagnes et médias.,TABLE,True,False,[],{},{},provider.com_pr.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-INFLUENCE-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-PR,COM-INFLUENCE,PROVIDER_QUALIFICATION,Qualification par service,28,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Marketing d’influence ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en créateurs et contenus.,TABLE,True,False,[],{},{},provider.com_influence.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-EVENT-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-EVENT,COM-EVENT,PROVIDER_QUALIFICATION,Qualification par service,29,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Conception et communication événementielle ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en participants, jours et lieux.",TABLE,True,False,[],{},{},provider.com_event.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-COM-PRINT-SIGN-EXPERIENCE,PROV_SERVICE_EXPERIENCE,COM,COM-EVENT,COM-PRINT-SIGN,PROVIDER_QUALIFICATION,Qualification par service,30,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Impression, PLV et signalétique ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en unités, formats et sites.",TABLE,True,False,[],{},{},provider.com_print_sign.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-LEGAL,PROV_COMMON_LEGAL,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,1,Votre entreprise est-elle administrativement active et autorisée à fournir les prestations de cette bibliothèque ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",YES_NO,True,False,[],{},{},provider.acc.base_legal,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-INSURANCE,PROV_COMMON_INSURANCE,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,2,Disposez-vous d’une assurance responsabilité professionnelle adaptée aux services proposés ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",YES_NO,True,False,[],{},{},provider.acc.base_insurance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-TEAM,PROV_COMMON_TEAM,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,3,"Décrivez la taille, les rôles et l’expérience de l’équipe affectable à cette bibliothèque.","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",TABLE,True,False,[],{},{},provider.acc.base_team,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-REFERENCES,PROV_COMMON_REFERENCES,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,4,Fournissez au moins trois références comparables réalisées récemment.,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",TABLE,True,False,[],{},{},provider.acc.base_references,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-CAPACITY,PROV_COMMON_CAPACITY,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,5,Quelle capacité mensuelle pouvez-vous garantir sans dégrader la qualité ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",QUANTITY,True,False,[],{},{},provider.acc.base_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-REGIONS,PROV_COMMON_REGIONS,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,6,Dans quelles régions pouvez-vous intervenir sur site et à distance ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",MULTIPLE_CHOICE,True,False,[],{},{},provider.acc.base_regions,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-SLA,PROV_COMMON_SLA,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,7,"Quels délais de réponse, démarrage, correction et support pouvez-vous garantir ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",TABLE,True,False,[],{},{},provider.acc.base_sla,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-QUALITY,PROV_COMMON_QUALITY,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,8,Quel processus de contrôle qualité appliquez-vous avant livraison ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",LONG_TEXT,True,False,[],{},{},provider.acc.base_quality,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-SUBCONTRACTING,PROV_COMMON_SUBCONTRACTING,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,9,"Recourez-vous à de la sous-traitance secondaire et, si oui, comment la contrôlez-vous ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",LONG_TEXT,True,False,[],{},{},provider.acc.base_subcontracting,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BASE-SECURITY,PROV_COMMON_SECURITY,ACC,,,PROVIDER_QUALIFICATION,Qualification générale,10,"Comment protégez-vous les informations, documents et accès confiés par les clients ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Comptabilité, fiscalité et finance ».",LONG_TEXT,True,False,[],{},{},provider.acc.base_security,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BOOKKEEPING-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-BOOK,ACC-BOOKKEEPING,PROVIDER_QUALIFICATION,Qualification par service,11,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Tenue comptable externalisée ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en écritures, comptes et mois.",TABLE,True,False,[],{},{},provider.acc_bookkeeping.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-CLEANUP-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-BOOK,ACC-CLEANUP,PROVIDER_QUALIFICATION,Qualification par service,12,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Rattrapage et régularisation comptable ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en mois, écritures et comptes.",TABLE,True,False,[],{},{},provider.acc_cleanup.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-CLOSE-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-BOOK,ACC-CLOSE,PROVIDER_QUALIFICATION,Qualification par service,13,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Clôture mensuelle et annuelle ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et périodes.,TABLE,True,False,[],{},{},provider.acc_close.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-FS-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-BOOK,ACC-FS,PROVIDER_QUALIFICATION,Qualification par service,14,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Préparation des états financiers ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et exercices.,TABLE,True,False,[],{},{},provider.acc_fs.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-VAT-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-TAX,ACC-VAT,PROVIDER_QUALIFICATION,Qualification par service,15,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Déclarations de TVA ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en déclarations et périodes.,TABLE,True,False,[],{},{},provider.acc_vat.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-CORP-TAX-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-TAX,ACC-CORP-TAX,PROVIDER_QUALIFICATION,Qualification par service,16,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Déclarations fiscales et impôt sur les sociétés ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et exercices.,TABLE,True,False,[],{},{},provider.acc_corp_tax.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-TAX-REVIEW-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-TAX,ACC-TAX-REVIEW,PROVIDER_QUALIFICATION,Qualification par service,17,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Revue fiscale et diagnostic de conformité ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en taxes et exercices.,TABLE,True,False,[],{},{},provider.acc_tax_review.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-TAX-AUDIT-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-TAX,ACC-TAX-AUDIT,PROVIDER_QUALIFICATION,Qualification par service,18,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Assistance lors d’un contrôle fiscal ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en notifications et exercices.,TABLE,True,False,[],{},{},provider.acc_tax_audit.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-BUDGET-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CTRL,ACC-BUDGET,PROVIDER_QUALIFICATION,Qualification par service,19,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Budget annuel et prévisions ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en centres, scénarios et mois.",TABLE,True,False,[],{},{},provider.acc_budget.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-MGMT-CONTROL-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CTRL,ACC-MGMT-CONTROL,PROVIDER_QUALIFICATION,Qualification par service,20,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Mise en place du contrôle de gestion ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en processus et indicateurs.,TABLE,True,False,[],{},{},provider.acc_mgmt_control.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-COSTING-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CTRL,ACC-COSTING,PROVIDER_QUALIFICATION,Qualification par service,21,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Calcul des coûts et rentabilité par produit ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en produits, activités et centres.",TABLE,True,False,[],{},{},provider.acc_costing.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-TREASURY-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CASH,ACC-TREASURY,PROVIDER_QUALIFICATION,Qualification par service,22,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Gestion et prévision de trésorerie ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en comptes et semaines.,TABLE,True,False,[],{},{},provider.acc_treasury.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-COLLECTION-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CASH,ACC-COLLECTION,PROVIDER_QUALIFICATION,Qualification par service,23,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Optimisation du recouvrement client ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en factures et clients.,TABLE,True,False,[],{},{},provider.acc_collection.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-INVOICING-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-CASH,ACC-INVOICING,PROVIDER_QUALIFICATION,Qualification par service,24,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Mise en place de la facturation et des contrôles ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en factures et utilisateurs.,TABLE,True,False,[],{},{},provider.acc_invoicing.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-FIN-MODEL-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-FIN,ACC-FIN-MODEL,PROVIDER_QUALIFICATION,Qualification par service,25,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Modèle financier et business plan ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en années et scénarios.,TABLE,True,False,[],{},{},provider.acc_fin_model.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-FUNDING-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-FIN,ACC-FUNDING,PROVIDER_QUALIFICATION,Qualification par service,26,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Préparation d’un dossier de financement ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en banques et montants.,TABLE,True,False,[],{},{},provider.acc_funding.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-AUDIT-PREP-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-AUDIT,ACC-AUDIT-PREP,PROVIDER_QUALIFICATION,Qualification par service,27,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Préparation à l’audit financier ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et cycles.,TABLE,True,False,[],{},{},provider.acc_audit_prep.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-DUE-DIL-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-AUDIT,ACC-DUE-DIL,PROVIDER_QUALIFICATION,Qualification par service,28,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Due diligence financière ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et années.,TABLE,True,False,[],{},{},provider.acc_due_dil.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-SOFTWARE-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-SYS,ACC-SOFTWARE,PROVIDER_QUALIFICATION,Qualification par service,29,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Choix et déploiement d’un logiciel comptable ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en utilisateurs et entités.,TABLE,True,False,[],{},{},provider.acc_software.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-ACC-INVENTORY-EXPERIENCE,PROV_SERVICE_EXPERIENCE,ACC,ACC-SPECIAL,ACC-INVENTORY,PROVIDER_QUALIFICATION,Qualification par service,30,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Inventaire physique et valorisation des stocks ».","Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en références, sites et unités.",TABLE,True,False,[],{},{},provider.acc_inventory.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-LEGAL,PROV_COMMON_LEGAL,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,1,Votre entreprise est-elle administrativement active et autorisée à fournir les prestations de cette bibliothèque ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",YES_NO,True,False,[],{},{},provider.legal.base_legal,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-INSURANCE,PROV_COMMON_INSURANCE,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,2,Disposez-vous d’une assurance responsabilité professionnelle adaptée aux services proposés ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",YES_NO,True,False,[],{},{},provider.legal.base_insurance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-TEAM,PROV_COMMON_TEAM,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,3,"Décrivez la taille, les rôles et l’expérience de l’équipe affectable à cette bibliothèque.","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",TABLE,True,False,[],{},{},provider.legal.base_team,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-REFERENCES,PROV_COMMON_REFERENCES,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,4,Fournissez au moins trois références comparables réalisées récemment.,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",TABLE,True,False,[],{},{},provider.legal.base_references,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-CAPACITY,PROV_COMMON_CAPACITY,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,5,Quelle capacité mensuelle pouvez-vous garantir sans dégrader la qualité ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",QUANTITY,True,False,[],{},{},provider.legal.base_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-REGIONS,PROV_COMMON_REGIONS,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,6,Dans quelles régions pouvez-vous intervenir sur site et à distance ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",MULTIPLE_CHOICE,True,False,[],{},{},provider.legal.base_regions,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-SLA,PROV_COMMON_SLA,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,7,"Quels délais de réponse, démarrage, correction et support pouvez-vous garantir ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",TABLE,True,False,[],{},{},provider.legal.base_sla,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-QUALITY,PROV_COMMON_QUALITY,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,8,Quel processus de contrôle qualité appliquez-vous avant livraison ?,"Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",LONG_TEXT,True,False,[],{},{},provider.legal.base_quality,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-SUBCONTRACTING,PROV_COMMON_SUBCONTRACTING,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,9,"Recourez-vous à de la sous-traitance secondaire et, si oui, comment la contrôlez-vous ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",LONG_TEXT,True,False,[],{},{},provider.legal.base_subcontracting,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-BASE-SECURITY,PROV_COMMON_SECURITY,LEGAL,,,PROVIDER_QUALIFICATION,Qualification générale,10,"Comment protégez-vous les informations, documents et accès confiés par les clients ?","Cette information est utilisée pour qualifier le sous-traitant dans la bibliothèque « Juridique, conformité et gouvernance ».",LONG_TEXT,True,False,[],{},{},provider.legal.base_security,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,True,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-CREATE-EXPERIENCE,PROV_SERVICE_EXPERIENCE,LEGAL,LEGAL-CORP,LEGAL-CREATE,PROVIDER_QUALIFICATION,Qualification par service,11,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Création et structuration de société ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en associés et entités.,TABLE,True,False,[],{},{},provider.legal_create.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-PROV-LEGAL-CORP-SECRETARY-EXPERIENCE,PROV_SERVICE_EXPERIENCE,LEGAL,LEGAL-CORP,LEGAL-CORP-SECRETARY,PROVIDER_QUALIFICATION,Qualification par service,12,"Présentez votre expérience, vos références, votre équipe et votre capacité pour le service « Secrétariat juridique annuel ».",Joignez des preuves et indiquez le volume maximal que vous pouvez réaliser en entités et actes.,TABLE,True,False,[],{},{},provider.legal_corp_secretary.experience_capacity,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
