question_id,template_key,library_code,category_code,service_code,phase,section,order,label_fr,help_fr,answer_type,required,required_for_quote,options_json,validation_json,condition_json,data_key,weight,max_score,anomaly_code,risk_code,recommendation_code,opportunity_service_code,sensitivity,modifiable_by_franchisee,deletion_policy,requires_central_approval,status,version,origin
Q-RFQ-IT-MOBILE-APP-PAYMENT,RFQ_COMMON_PAYMENT,IT,IT-DEV,IT-MOBILE-APP,RFQ,Modalités,14,"Quelles modalités de facturation, d’acompte ou de paiement souhaitez-vous proposer ?",Le prestataire pourra accepter ou proposer une variante dans son devis.,SINGLE_CHOICE,False,False,"[""ACOMPTE_SOLDE"", ""PAR_JALONS"", ""MENSUEL"", ""A_LA_LIVRAISON"", ""A_NEGOCIER""]",{},{},rfq.it_mobile_app.payment,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-SPECIAL,RFQ_COMMON_SPECIAL,IT,IT-DEV,IT-MOBILE-APP,RFQ,Contraintes particulières,15,"Existe-t-il une contrainte, un risque ou une attente particulière non couverte par les questions précédentes ?",Ajoutez toute information utile à un devis fiable.,LONG_TEXT,False,False,[],{},{},rfq.it_mobile_app.special,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-F1,RFQ_FOCUS_1,IT,IT-DEV,IT-MOBILE-APP,RFQ,Spécification métier,16,Décrivez précisément vos exigences concernant « iOS/Android » pour le service « Développement d’application mobile ».,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « iOS/Android ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_mobile_app.focus_1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-F2,RFQ_FOCUS_2,IT,IT-DEV,IT-MOBILE-APP,RFQ,État existant,17,Quel est l’état actuel de « fonctionnalités » et quelles difficultés rencontrez-vous ?,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « fonctionnalités ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_mobile_app.focus_2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-F3,RFQ_FOCUS_3,IT,IT-DEV,IT-MOBILE-APP,RFQ,Volumes,18,"Quels volumes, fréquences, niveaux ou capacités sont attendus pour « mode hors ligne » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « mode hors ligne ».,TABLE,True,True,[],{},{},rfq.it_mobile_app.focus_3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-F4,RFQ_FOCUS_4,IT,IT-DEV,IT-MOBILE-APP,RFQ,Qualité attendue,19,"Quels standards, niveaux de qualité ou indicateurs souhaitez-vous appliquer à « notifications » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « notifications ».,LONG_TEXT,False,False,[],{},{},rfq.it_mobile_app.focus_4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-F5,RFQ_FOCUS_5,IT,IT-DEV,IT-MOBILE-APP,RFQ,Limites,20,"Quelles limites, exclusions ou contraintes doivent être prises en compte pour « publication stores » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « publication stores ».,LONG_TEXT,False,False,[],{},{},rfq.it_mobile_app.focus_5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-X1,RFQ_TYPE_SOFTWARE_X1,IT,IT-DEV,IT-MOBILE-APP,RFQ,Utilisateurs et rôles,21,"Listez les profils utilisateurs, leurs droits et les actions principales de chacun.",Question spécialisée pour cadrer et chiffrer correctement le service « Développement d’application mobile ».,TABLE,True,True,[],{},{},rfq.it_mobile_app.x1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-X2,RFQ_TYPE_SOFTWARE_X2,IT,IT-DEV,IT-MOBILE-APP,RFQ,Fonctionnalités prioritaires,22,"Classez les fonctionnalités en indispensable, importante et souhaitable.",Question spécialisée pour cadrer et chiffrer correctement le service « Développement d’application mobile ».,TABLE,True,True,[],{},{},rfq.it_mobile_app.x2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-X3,RFQ_TYPE_SOFTWARE_X3,IT,IT-DEV,IT-MOBILE-APP,RFQ,Intégrations,23,"Quelles API, bases, logiciels, moyens de paiement ou services tiers doivent être intégrés ?",Question spécialisée pour cadrer et chiffrer correctement le service « Développement d’application mobile ».,TABLE,True,True,[],{},{},rfq.it_mobile_app.x3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-X4,RFQ_TYPE_SOFTWARE_X4,IT,IT-DEV,IT-MOBILE-APP,RFQ,Données,24,"Quelles données doivent être créées, importées, migrées, conservées ou supprimées ?",Question spécialisée pour cadrer et chiffrer correctement le service « Développement d’application mobile ».,TABLE,True,True,[],{},{},rfq.it_mobile_app.x4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-MOBILE-APP-X5,RFQ_TYPE_SOFTWARE_X5,IT,IT-DEV,IT-MOBILE-APP,RFQ,Exigences non fonctionnelles,25,"Précisez les exigences de performance, disponibilité, sécurité, traçabilité, appareils et navigateurs.",Question spécialisée pour cadrer et chiffrer correctement le service « Développement d’application mobile ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_mobile_app.x5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-OBJECTIVE,RFQ_COMMON_OBJECTIVE,IT,IT-DEV,IT-ERP-CRM,RFQ,Objectif,1,Quel est l’objectif principal attendu pour le service « Implémentation ou intégration ERP/CRM » ?,Décrivez le résultat métier recherché et la raison de la demande.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_erp_crm.objective,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-CURRENT_STATE,RFQ_COMMON_CURRENT_STATE,IT,IT-DEV,IT-ERP-CRM,RFQ,Situation actuelle,2,Quelle est votre situation actuelle concernant « Implémentation ou intégration ERP/CRM » ?,"Décrivez les outils, prestataires, pratiques ou solutions déjà en place.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_erp_crm.current_state,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-SCOPE,RFQ_COMMON_SCOPE,IT,IT-DEV,IT-ERP-CRM,RFQ,Périmètre,3,"Quel est le périmètre quantitatif exact à prendre en charge (utilisateurs, modules et entités) ?","Indiquez les volumes, sites, utilisateurs, unités ou lots concernés.",TABLE,True,True,[],{},{},rfq.it_erp_crm.scope,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-LOCATIONS,RFQ_COMMON_LOCATIONS,IT,IT-DEV,IT-ERP-CRM,RFQ,Localisation,4,"Quels sites, villes ou zones géographiques sont concernés par « Implémentation ou intégration ERP/CRM » ?",Ajoutez chaque site et précisez si une intervention sur place est nécessaire.,TABLE,True,True,[],{},{},rfq.it_erp_crm.locations,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-STAKEHOLDERS,RFQ_COMMON_STAKEHOLDERS,IT,IT-DEV,IT-ERP-CRM,RFQ,Parties prenantes,5,"Quels utilisateurs, équipes, décideurs ou tiers participeront au projet ?","Indiquez les rôles, responsabilités et interlocuteurs de validation.",TABLE,True,True,[],{},{},rfq.it_erp_crm.stakeholders,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-DELIVERABLES,RFQ_COMMON_DELIVERABLES,IT,IT-DEV,IT-ERP-CRM,RFQ,Livrables,6,Quels livrables attendez-vous précisément du prestataire ?,Sélectionnez les livrables attendus et ajoutez les éléments spécifiques.,TABLE,True,True,[],{},{},rfq.it_erp_crm.deliverables,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-DOCUMENTS,RFQ_COMMON_DOCUMENTS,IT,IT-DEV,IT-ERP-CRM,RFQ,Documents disponibles,7,"Quels documents, données, plans, contrats, accès ou contenus pouvez-vous fournir ?",Joignez les éléments disponibles et indiquez ceux qui seront fournis plus tard.,FILE,False,False,[],{},{},rfq.it_erp_crm.documents,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-DEPENDENCIES,RFQ_COMMON_DEPENDENCIES,IT,IT-DEV,IT-ERP-CRM,RFQ,Dépendances,8,"Quelles dépendances, intégrations, autorisations ou contributions internes peuvent influencer la mission ?","Mentionnez les autres projets, systèmes, fournisseurs ou validations nécessaires.",LONG_TEXT,False,False,[],{},{},rfq.it_erp_crm.dependencies,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-COMPLIANCE,RFQ_COMMON_COMPLIANCE,IT,IT-DEV,IT-ERP-CRM,RFQ,Contraintes,9,"Quelles contraintes réglementaires, de confidentialité, de sécurité, de marque ou de fonctionnement doivent être respectées ?",Indiquez les normes internes et obligations particulières.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_erp_crm.compliance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-TIMELINE,RFQ_COMMON_TIMELINE,IT,IT-DEV,IT-ERP-CRM,RFQ,Calendrier,10,Quelle est la date de démarrage souhaitée et quelles sont les échéances ou étapes impératives ?,"Ajoutez les jalons, dates de validation et date finale attendue.",TABLE,True,True,[],{},{},rfq.it_erp_crm.timeline,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-BUDGET,RFQ_COMMON_BUDGET,IT,IT-DEV,IT-ERP-CRM,RFQ,Budget,11,Quelle enveloppe budgétaire ou fourchette avez-vous prévue pour cette mission ?,La réponse peut rester confidentielle et sert à proposer une solution adaptée.,MONEY,False,False,[],{},{},rfq.it_erp_crm.budget,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-ACCEPTANCE,RFQ_COMMON_ACCEPTANCE,IT,IT-DEV,IT-ERP-CRM,RFQ,Réception,12,Selon quels critères objectifs considérerez-vous la prestation comme conforme et terminée ?,"Définissez les résultats, tests, formats et validations attendus.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_erp_crm.acceptance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-SUPPORT,RFQ_COMMON_SUPPORT,IT,IT-DEV,IT-ERP-CRM,RFQ,Accompagnement,13,"Avez-vous besoin de formation, transfert de compétences, support ou maintenance après livraison ?","Précisez la durée, les populations et le niveau de support.",MULTIPLE_CHOICE,False,False,"[""FORMATION"", ""TRANSFERT_COMPETENCES"", ""SUPPORT"", ""MAINTENANCE"", ""ACCOMPAGNEMENT"", ""AUCUN""]",{},{},rfq.it_erp_crm.support,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-PAYMENT,RFQ_COMMON_PAYMENT,IT,IT-DEV,IT-ERP-CRM,RFQ,Modalités,14,"Quelles modalités de facturation, d’acompte ou de paiement souhaitez-vous proposer ?",Le prestataire pourra accepter ou proposer une variante dans son devis.,SINGLE_CHOICE,False,False,"[""ACOMPTE_SOLDE"", ""PAR_JALONS"", ""MENSUEL"", ""A_LA_LIVRAISON"", ""A_NEGOCIER""]",{},{},rfq.it_erp_crm.payment,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-SPECIAL,RFQ_COMMON_SPECIAL,IT,IT-DEV,IT-ERP-CRM,RFQ,Contraintes particulières,15,"Existe-t-il une contrainte, un risque ou une attente particulière non couverte par les questions précédentes ?",Ajoutez toute information utile à un devis fiable.,LONG_TEXT,False,False,[],{},{},rfq.it_erp_crm.special,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-F1,RFQ_FOCUS_1,IT,IT-DEV,IT-ERP-CRM,RFQ,Spécification métier,16,Décrivez précisément vos exigences concernant « processus métier » pour le service « Implémentation ou intégration ERP/CRM ».,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « processus métier ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_erp_crm.focus_1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-F2,RFQ_FOCUS_2,IT,IT-DEV,IT-ERP-CRM,RFQ,État existant,17,Quel est l’état actuel de « modules » et quelles difficultés rencontrez-vous ?,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « modules ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_erp_crm.focus_2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-F3,RFQ_FOCUS_3,IT,IT-DEV,IT-ERP-CRM,RFQ,Volumes,18,"Quels volumes, fréquences, niveaux ou capacités sont attendus pour « reprise des données » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « reprise des données ».,TABLE,True,True,[],{},{},rfq.it_erp_crm.focus_3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-F4,RFQ_FOCUS_4,IT,IT-DEV,IT-ERP-CRM,RFQ,Qualité attendue,19,"Quels standards, niveaux de qualité ou indicateurs souhaitez-vous appliquer à « interfaces » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « interfaces ».,LONG_TEXT,False,False,[],{},{},rfq.it_erp_crm.focus_4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-F5,RFQ_FOCUS_5,IT,IT-DEV,IT-ERP-CRM,RFQ,Limites,20,"Quelles limites, exclusions ou contraintes doivent être prises en compte pour « formation » ?",Cette réponse permet aux sous-traitants de chiffrer correctement la composante « formation ».,LONG_TEXT,False,False,[],{},{},rfq.it_erp_crm.focus_5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-X1,RFQ_TYPE_SOFTWARE_X1,IT,IT-DEV,IT-ERP-CRM,RFQ,Utilisateurs et rôles,21,"Listez les profils utilisateurs, leurs droits et les actions principales de chacun.",Question spécialisée pour cadrer et chiffrer correctement le service « Implémentation ou intégration ERP/CRM ».,TABLE,True,True,[],{},{},rfq.it_erp_crm.x1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-X2,RFQ_TYPE_SOFTWARE_X2,IT,IT-DEV,IT-ERP-CRM,RFQ,Fonctionnalités prioritaires,22,"Classez les fonctionnalités en indispensable, importante et souhaitable.",Question spécialisée pour cadrer et chiffrer correctement le service « Implémentation ou intégration ERP/CRM ».,TABLE,True,True,[],{},{},rfq.it_erp_crm.x2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-X3,RFQ_TYPE_SOFTWARE_X3,IT,IT-DEV,IT-ERP-CRM,RFQ,Intégrations,23,"Quelles API, bases, logiciels, moyens de paiement ou services tiers doivent être intégrés ?",Question spécialisée pour cadrer et chiffrer correctement le service « Implémentation ou intégration ERP/CRM ».,TABLE,True,True,[],{},{},rfq.it_erp_crm.x3,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-X4,RFQ_TYPE_SOFTWARE_X4,IT,IT-DEV,IT-ERP-CRM,RFQ,Données,24,"Quelles données doivent être créées, importées, migrées, conservées ou supprimées ?",Question spécialisée pour cadrer et chiffrer correctement le service « Implémentation ou intégration ERP/CRM ».,TABLE,True,True,[],{},{},rfq.it_erp_crm.x4,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-ERP-CRM-X5,RFQ_TYPE_SOFTWARE_X5,IT,IT-DEV,IT-ERP-CRM,RFQ,Exigences non fonctionnelles,25,"Précisez les exigences de performance, disponibilité, sécurité, traçabilité, appareils et navigateurs.",Question spécialisée pour cadrer et chiffrer correctement le service « Implémentation ou intégration ERP/CRM ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_erp_crm.x5,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-OBJECTIVE,RFQ_COMMON_OBJECTIVE,IT,IT-DATA,IT-BI,RFQ,Objectif,1,Quel est l’objectif principal attendu pour le service « Data warehouse et tableaux de bord BI » ?,Décrivez le résultat métier recherché et la raison de la demande.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_bi.objective,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-CURRENT_STATE,RFQ_COMMON_CURRENT_STATE,IT,IT-DATA,IT-BI,RFQ,Situation actuelle,2,Quelle est votre situation actuelle concernant « Data warehouse et tableaux de bord BI » ?,"Décrivez les outils, prestataires, pratiques ou solutions déjà en place.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_bi.current_state,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-SCOPE,RFQ_COMMON_SCOPE,IT,IT-DATA,IT-BI,RFQ,Périmètre,3,"Quel est le périmètre quantitatif exact à prendre en charge (sources, indicateurs et utilisateurs) ?","Indiquez les volumes, sites, utilisateurs, unités ou lots concernés.",TABLE,True,True,[],{},{},rfq.it_bi.scope,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-LOCATIONS,RFQ_COMMON_LOCATIONS,IT,IT-DATA,IT-BI,RFQ,Localisation,4,"Quels sites, villes ou zones géographiques sont concernés par « Data warehouse et tableaux de bord BI » ?",Ajoutez chaque site et précisez si une intervention sur place est nécessaire.,TABLE,True,True,[],{},{},rfq.it_bi.locations,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-STAKEHOLDERS,RFQ_COMMON_STAKEHOLDERS,IT,IT-DATA,IT-BI,RFQ,Parties prenantes,5,"Quels utilisateurs, équipes, décideurs ou tiers participeront au projet ?","Indiquez les rôles, responsabilités et interlocuteurs de validation.",TABLE,True,True,[],{},{},rfq.it_bi.stakeholders,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-DELIVERABLES,RFQ_COMMON_DELIVERABLES,IT,IT-DATA,IT-BI,RFQ,Livrables,6,Quels livrables attendez-vous précisément du prestataire ?,Sélectionnez les livrables attendus et ajoutez les éléments spécifiques.,TABLE,True,True,[],{},{},rfq.it_bi.deliverables,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-DOCUMENTS,RFQ_COMMON_DOCUMENTS,IT,IT-DATA,IT-BI,RFQ,Documents disponibles,7,"Quels documents, données, plans, contrats, accès ou contenus pouvez-vous fournir ?",Joignez les éléments disponibles et indiquez ceux qui seront fournis plus tard.,FILE,False,False,[],{},{},rfq.it_bi.documents,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-DEPENDENCIES,RFQ_COMMON_DEPENDENCIES,IT,IT-DATA,IT-BI,RFQ,Dépendances,8,"Quelles dépendances, intégrations, autorisations ou contributions internes peuvent influencer la mission ?","Mentionnez les autres projets, systèmes, fournisseurs ou validations nécessaires.",LONG_TEXT,False,False,[],{},{},rfq.it_bi.dependencies,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-COMPLIANCE,RFQ_COMMON_COMPLIANCE,IT,IT-DATA,IT-BI,RFQ,Contraintes,9,"Quelles contraintes réglementaires, de confidentialité, de sécurité, de marque ou de fonctionnement doivent être respectées ?",Indiquez les normes internes et obligations particulières.,LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_bi.compliance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-TIMELINE,RFQ_COMMON_TIMELINE,IT,IT-DATA,IT-BI,RFQ,Calendrier,10,Quelle est la date de démarrage souhaitée et quelles sont les échéances ou étapes impératives ?,"Ajoutez les jalons, dates de validation et date finale attendue.",TABLE,True,True,[],{},{},rfq.it_bi.timeline,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-BUDGET,RFQ_COMMON_BUDGET,IT,IT-DATA,IT-BI,RFQ,Budget,11,Quelle enveloppe budgétaire ou fourchette avez-vous prévue pour cette mission ?,La réponse peut rester confidentielle et sert à proposer une solution adaptée.,MONEY,False,False,[],{},{},rfq.it_bi.budget,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-ACCEPTANCE,RFQ_COMMON_ACCEPTANCE,IT,IT-DATA,IT-BI,RFQ,Réception,12,Selon quels critères objectifs considérerez-vous la prestation comme conforme et terminée ?,"Définissez les résultats, tests, formats et validations attendus.",LONG_TEXT,True,True,[],"{""min_length"": 10}",{},rfq.it_bi.acceptance,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-SUPPORT,RFQ_COMMON_SUPPORT,IT,IT-DATA,IT-BI,RFQ,Accompagnement,13,"Avez-vous besoin de formation, transfert de compétences, support ou maintenance après livraison ?","Précisez la durée, les populations et le niveau de support.",MULTIPLE_CHOICE,False,False,"[""FORMATION"", ""TRANSFERT_COMPETENCES"", ""SUPPORT"", ""MAINTENANCE"", ""ACCOMPAGNEMENT"", ""AUCUN""]",{},{},rfq.it_bi.support,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-PAYMENT,RFQ_COMMON_PAYMENT,IT,IT-DATA,IT-BI,RFQ,Modalités,14,"Quelles modalités de facturation, d’acompte ou de paiement souhaitez-vous proposer ?",Le prestataire pourra accepter ou proposer une variante dans son devis.,SINGLE_CHOICE,False,False,"[""ACOMPTE_SOLDE"", ""PAR_JALONS"", ""MENSUEL"", ""A_LA_LIVRAISON"", ""A_NEGOCIER""]",{},{},rfq.it_bi.payment,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-SPECIAL,RFQ_COMMON_SPECIAL,IT,IT-DATA,IT-BI,RFQ,Contraintes particulières,15,"Existe-t-il une contrainte, un risque ou une attente particulière non couverte par les questions précédentes ?",Ajoutez toute information utile à un devis fiable.,LONG_TEXT,False,False,[],{},{},rfq.it_bi.special,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-F1,RFQ_FOCUS_1,IT,IT-DATA,IT-BI,RFQ,Spécification métier,16,Décrivez précisément vos exigences concernant « sources de données » pour le service « Data warehouse et tableaux de bord BI ».,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « sources de données ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_bi.focus_1,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
Q-RFQ-IT-BI-F2,RFQ_FOCUS_2,IT,IT-DATA,IT-BI,RFQ,État existant,17,Quel est l’état actuel de « KPI » et quelles difficultés rencontrez-vous ?,Cette réponse permet aux sous-traitants de chiffrer correctement la composante « KPI ».,LONG_TEXT,True,True,[],"{""min_length"": 5}",{},rfq.it_bi.focus_2,1,10,,,,,BUSINESS,True,ARCHIVE_IF_REFERENCED,False,ACTIVE,1,MATRICIA_GOLD_MASTER_BASELINE
